# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_otid_01  order by site_no' |# 02/19/2019 21:01:29, llorzol
#
agency_cd	site_no	otid_seq_nu	otid_id	assigner_nm	otid_web_cd	otid_cn	otid_cr	otid_mn	otid_md
5s	15s	9n	15s	15s	1s	8s	25d	8s	25d
USGS	433705118595401	3	22/31-34N1	USGS	Y	tiffany	13-DEC-2016 17:14:34	tiffany	13-DEC-2016 17:14:34
USGS	433706121290101	1	DEQ 763	ODEQ	Y	tiffany	26-JUN-2001 22:28:12	tiffany	26-JUN-2001 22:28:12
USGS	433706121290101	2	17008385	USGS	Y	tiffany	26-JUN-2001 22:28:12	tiffany	26-JUN-2001 22:28:12
USGS	433726121361401	1	DEQ 236	ODEQ	Y	tiffany	26-JUN-2001 22:28:13	tiffany	26-JUN-2001 22:28:13
USGS	433726121361401	2	17007855	USGS	Y	tiffany	26-JUN-2001 22:28:13	tiffany	26-JUN-2001 22:28:13
USGS	433727121353401	1	DEQ 709	ODEQ	Y	tiffany	26-JUN-2001 22:28:13	tiffany	26-JUN-2001 22:28:13
USGS	433727121353401	2	17001522	USGS	Y	tiffany	26-JUN-2001 22:28:13	tiffany	26-JUN-2001 22:28:13
USGS	433730118494801	1	WELL 12	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433730118494801	2	22/32-36B2	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433732121361301	1	DEQ 505	ODEQ	Y	tiffany	26-JUN-2001 22:28:13	tiffany	26-JUN-2001 22:28:13
USGS	433734118494401	3	22/32-36B1	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433734118494401	2	9P-36B1	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433734118494401	1	WELL 11	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433737118431201	1	WELL 14	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433737118431201	2	22/32.5-36C1	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433739118523401	1	WELL 10	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433739118523401	2	22/32-34C1	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433742121345801	1	DEQ 535	ODEQ	Y	tiffany	26-JUN-2001 22:28:13	tiffany	26-JUN-2001 22:28:13
USGS	433756121335501	1	DEQ 100	ODEQ	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433756121335501	2	17000937	USGS	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433801118594401	1	17120001004915	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:05:20	tiffany	22-JAN-2018 16:05:20
USGS	433801118594401	2	3	PIPER, 1939	Y	tiffany	02-OCT-2018 17:50:29	tiffany	02-OCT-2018 17:50:29
USGS	433803121354501	1	DEQ 504	ODEQ	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433803121354501	2	17007829	USGS	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433806118492601	3	22/32-25J1	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433806118492601	1	WELL 8	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433806118492601	2	9P-25J	USGS	Y	tiffany	05-DEC-2016 18:34:59	tiffany	05-DEC-2016 18:34:59
USGS	433813121354201	1	DEQ 503	ODEQ	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433816121353901	1	DEQ 707	ODEQ	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433816121353901	2	17001347	USGS	Y	tiffany	26-JUN-2001 22:28:14	tiffany	26-JUN-2001 22:28:14
USGS	433818118510301	1	9	PIPER, 1939	Y	tiffany	02-OCT-2018 17:50:29	tiffany	02-OCT-2018 17:50:29
USGS	433820121310801	1	DEQ 103	ODEQ	Y	tiffany	26-JUN-2001 22:28:15	tiffany	26-JUN-2001 22:28:15
USGS	433820121310801	2	17008356	USGS	Y	tiffany	26-JUN-2001 22:28:15	tiffany	26-JUN-2001 22:28:15
USGS	433825121340001	1	DEQ 2066	ODEQ	Y	tiffany	22-APR-2003 21:19:32	tiffany	22-APR-2003 21:19:32
USGS	433825121340001	2	SC 135353	OR004	Y	tiffany	22-APR-2003 21:19:32	tiffany	22-APR-2003 21:19:32
USGS	433827118173801	1	17050116008877	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:05:20	tiffany	22-JAN-2018 16:05:20
USGS	433830121324001	1	DEQ 534	ODEQ	Y	tiffany	26-JUN-2001 22:28:15	tiffany	26-JUN-2001 22:28:15
USGS	433836121342001	1	DEQ 101	ODEQ	Y	tiffany	26-JUN-2001 22:28:15	tiffany	26-JUN-2001 22:28:15
USGS	433836121342001	2	17008363	USGS	Y	tiffany	26-JUN-2001 22:28:15	tiffany	26-JUN-2001 22:28:15
USGS	433840121294301	1	DEQ 762	ODEQ	Y	tiffany	26-JUN-2001 22:28:15	tiffany	26-JUN-2001 22:28:15
USGS	433840121294301	2	17008339	USGS	Y	tiffany	26-JUN-2001 22:28:16	tiffany	26-JUN-2001 22:28:16
USGS	433843118184401	1	17050116009413	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:05:20	tiffany	22-JAN-2018 16:05:20
USGS	433845121301301	1	DEQ 104	ODEQ	Y	tiffany	26-JUN-2001 22:28:16	tiffany	26-JUN-2001 22:28:16
USGS	433845121301301	2	17001742	USGS	Y	tiffany	26-JUN-2001 22:28:16	tiffany	26-JUN-2001 22:28:16
USGS	433845121342301	1	DEQ 102	ODEQ	Y	tiffany	26-JUN-2001 22:28:16	tiffany	26-JUN-2001 22:28:16
USGS	433845121342301	2	17000033	USGS	Y	tiffany	26-JUN-2001 22:28:16	tiffany	26-JUN-2001 22:28:16
USGS	433847121302301	1	DEQ 1113	ODEQ	Y	tiffany	26-JUN-2001 22:28:16	tiffany	26-JUN-2001 22:28:16
USGS	433850121302301	1	DEQ 105	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433850121302301	2	17001450	USGS	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433850121335401	1	DEQ 579	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433854118402201	1	15	PIPER, 1939	Y	tiffany	02-OCT-2018 17:50:29	tiffany	02-OCT-2018 17:50:29
USGS	433855121300101	1	DEQ 2100	ODEQ	Y	tiffany	22-APR-2003 16:59:26	tiffany	22-APR-2003 16:59:26
USGS	433855121300101	2	SC 134033	OR004	Y	tiffany	22-APR-2003 16:59:26	tiffany	22-APR-2003 16:59:26
USGS	433904121300201	1	DEQ 580	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433906121314401	1	DEQ 761	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433906121314401	2	17008323	USGS	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433910121314401	1	DEQ 252	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433934121021301	1	17008392	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	24-MAY-1994 00:00:00
USGS	433934121303901	1	DEQ 538	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433941121290601	1	DEQ 142	ODEQ	Y	tiffany	26-JUN-2001 22:28:17	tiffany	26-JUN-2001 22:28:17
USGS	433941121290601	2	17000257	USGS	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433948121300101	1	DEQ 775	ODEQ	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433948121300101	2	17009173	USGS	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433949118442401	1	13	PIPER, 1939	Y	tiffany	02-OCT-2018 17:50:29	tiffany	02-OCT-2018 17:50:29
USGS	433950121271001	1	WELL #2	OWNER	L	tiffany	16-OCT-2012 20:42:18	tiffany	16-OCT-2012 20:42:18
USGS	433950121271001	2	L50209	OR004	L	tiffany	16-OCT-2012 20:42:18	tiffany	16-OCT-2012 20:42:18
USGS	433950121322901	1	DEQ 2095	ODEQ	Y	tiffany	22-APR-2003 21:19:25	tiffany	22-APR-2003 21:19:25
USGS	433950121322901	2	SC 134028	OR004	Y	tiffany	22-APR-2003 21:19:25	tiffany	22-APR-2003 21:19:25
USGS	433950121323401	1	DEQ 2091	WEICK, ROD	Y	tiffany	31-MAY-2001 16:06:52	tiffany	31-MAY-2001 16:06:52
USGS	433951121271401	1	DEQ 581	ODEQ	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433951121285901	1	DEQ 262	ODEQ	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433952121330401	1	DEQ 533	ODEQ	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433956121301001	1	DEQ 771	ODEQ	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433956121301001	2	17008506	USGS	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433957121295801	1	DEQ 508	ODEQ	Y	tiffany	26-JUN-2001 22:28:18	tiffany	26-JUN-2001 22:28:18
USGS	433957121322101	1	DEQ 107	ODEQ	Y	tiffany	26-JUN-2001 22:28:19	tiffany	26-JUN-2001 22:28:19
USGS	433957121322101	2	17001346	USGS	Y	tiffany	26-JUN-2001 22:28:19	tiffany	26-JUN-2001 22:28:19
USGS	433958121290401	1	DEQ 757	ODEQ	Y	tiffany	26-JUN-2001 22:28:19	tiffany	26-JUN-2001 22:28:19
USGS	433958121290401	2	17008125	USGS	Y	tiffany	26-JUN-2001 22:28:19	tiffany	26-JUN-2001 22:28:19
USGS	433958121290601	1	DEQ 758	ODEQ	Y	tiffany	26-JUN-2001 22:28:19	tiffany	26-JUN-2001 22:28:19
USGS	433958121290601	2	17008127	USGS	Y	tiffany	26-JUN-2001 22:28:19	tiffany	26-JUN-2001 22:28:19
USGS	433958121313001	1	DEQ 578	ODEQ	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	433959121300801	1	DEQ 1112	ODEQ	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	433959121300801	2	17009655	USGS	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	434003121284001	1	DEQ 765	ODEQ	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	434003121284001	2	17008388	USGS	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	434003121285501	1	DEQ 759	ODEQ	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	434003121285501	2	17008131	USGS	Y	tiffany	26-JUN-2001 22:28:20	tiffany	26-JUN-2001 22:28:20
USGS	434004118353001	1	17120001005029	NHD REACHCODE	Y	tiffany	22-JAN-2018 16:05:20	tiffany	22-JAN-2018 16:05:20
USGS	434004121232801	1	DEQ 764	ODEQ	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434004121232801	2	17008387	USGS	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434005121301201	1	DEQ 1149	ODEQ	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434005121301201	2	17008145	USGS	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434005121301202	1	DEQ 109	ODEQ	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434005121301202	2	DEQ 109	MORGAN, DAVID	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434005121315901	1	DEQ 259	ODEQ	Y	tiffany	26-JUN-2001 22:28:21	tiffany	26-JUN-2001 22:28:21
USGS	434009121302201	1	DEQ 110	ODEQ	Y	tiffany	26-JUN-2001 22:28:22	tiffany	26-JUN-2001 22:28:22
USGS	434009121302201	2	17001635	USGS	Y	tiffany	26-JUN-2001 22:28:22	tiffany	26-JUN-2001 22:28:22
USGS	434009121331201	1	DEQ 108	ODEQ	Y	tiffany	26-JUN-2001 22:28:22	tiffany	26-JUN-2001 22:28:22
USGS	434009121331201	2	17001135	USGS	Y	tiffany	26-JUN-2001 22:28:22	tiffany	26-JUN-2001 22:28:22
USGS	434010121301506	1	DEQ 1136	ODEQ	Y	tiffany	26-JUN-2001 22:28:22	tiffany	26-JUN-2001 22:28:22
USGS	434010121325601	1	DEQ 2149	ODEQ	Y	tiffany	22-APR-2003 21:19:28	tiffany	22-APR-2003 21:19:28
USGS	434010121325601	2	SC 134005	OR004	Y	tiffany	22-APR-2003 21:19:28	tiffany	22-APR-2003 21:19:28
USGS	434011121314601	1	DEQ 2130	ODEQ	Y	tiffany	22-APR-2003 16:59:22	tiffany	22-APR-2003 16:59:22
USGS	434011121314601	2	SC 135335	OR004	Y	tiffany	22-APR-2003 16:59:22	tiffany	22-APR-2003 16:59:22
USGS	434013121301601	1	DEQ 760	ODEQ	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434013121301601	2	17008174	USGS	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434013121301602	1	DEQ 111	ODEQ	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434013121301602	2	DEQ 111	MORGAN, DAVID	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434019121313301	1	DEQ 577	ODEQ	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434019121322701	1	DEQ 260	ODEQ	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434026121292001	1	DEQ 115	ODEQ	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434026121292001	2	17008108	USGS	Y	tiffany	26-JUN-2001 22:28:23	tiffany	26-JUN-2001 22:28:23
USGS	434026121314301	1	DEQ 1137	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434026121314302	1	DEQ 1138	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434026121333301	1	DEQ 254	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434027121294401	1	DEQ 539	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434027121294402	1	DEQ 1110	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434027121332601	1	DEQ 119	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434027121332601	2	17008270	USGS	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434029121292401	1	DEQ 1139	ODEQ	Y	tiffany	26-JUN-2001 22:28:24	tiffany	26-JUN-2001 22:28:24
USGS	434033121331601	1	DEQ 256	ODEQ	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434034121302401	1	DEQ 754	ODEQ	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434034121302401	2	17008110	USGS	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434034121302403	1	DEQ 755	ODEQ	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434034121302403	2	17008111	USGS	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434035121301101	1	DEQ 117	ODEQ	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434035121301101	2	17001024	USGS	Y	tiffany	26-JUN-2001 22:28:25	tiffany	26-JUN-2001 22:28:25
USGS	434035121302401	1	OWRD OBS 1084	OR004	Y	tiffany	19-FEB-2003 21:47:20	tiffany	19-FEB-2003 21:47:20
USGS	434035121302401	2	DEQ 753	ODEQ	Y	tiffany	19-FEB-2003 21:47:20	tiffany	19-FEB-2003 21:47:20
USGS	434035121302401	3	17008109	USGS	Y	tiffany	19-FEB-2003 21:47:20	tiffany	19-FEB-2003 21:47:20
USGS	434035121310801	1	DEQ 573	ODEQ	Y	tiffany	26-JUN-2001 22:28:26	tiffany	26-JUN-2001 22:28:26
USGS	434035121310802	1	DEQ 515	ODEQ	Y	tiffany	26-JUN-2001 22:28:26	tiffany	26-JUN-2001 22:28:26
USGS	434038121321001	1	DEQ 118	ODEQ	Y	tiffany	26-JUN-2001 22:28:26	tiffany	26-JUN-2001 22:28:26
USGS	434038121321001	2	17008081	USGS	Y	tiffany	26-JUN-2001 22:28:26	tiffany	26-JUN-2001 22:28:26
USGS	434040121323601	1	DEQ 572	ODEQ	Y	tiffany	26-JUN-2001 22:28:26	tiffany	26-JUN-2001 22:28:26
USGS	434041121301801	1	DEQ 756	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434041121301801	2	17008121	USGS	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434041121330701	1	DEQ 568	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434042121293701	1	DEQ 575	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434044121330401	1	DEQ 772	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434044121330401	2	17008561	USGS	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434047121290901	1	DEQ 574	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434048118481801	1	17120001004996	NHD REACHCODE	Y	tiffany	27-APR-2017 15:21:26	tiffany	27-APR-2017 15:21:26
USGS	434053121285601	1	DEQ 576	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434057121410901	1	DEQ 749	ODEQ	Y	tiffany	26-JUN-2001 22:28:27	tiffany	26-JUN-2001 22:28:27
USGS	434057121410901	2	17007814	USGS	Y	tiffany	26-JUN-2001 22:28:28	tiffany	26-JUN-2001 22:28:28
USGS	434058119400001	1	17120004006520	NHD REACHCODE	Y	tiffany	27-APR-2017 15:21:26	tiffany	27-APR-2017 15:21:26
USGS	434059121324801	1	DEQ 545	ODEQ	Y	tiffany	26-JUN-2001 22:28:28	tiffany	26-JUN-2001 22:28:28
USGS	434100121313201	1	DEQ 571	ODEQ	Y	tiffany	26-JUN-2001 22:28:28	tiffany	26-JUN-2001 22:28:28
USGS	434101119412801	1	17120004006394	NHD ReachCode	Y	tiffany	01-AUG-2017 20:14:19	tiffany	01-AUG-2017 20:14:19
USGS	434101121313201	1	DEQ 569	ODEQ	Y	tiffany	26-JUN-2001 22:28:28	tiffany	26-JUN-2001 22:28:28
USGS	434101121343901	1	DEQ 121	ODEQ	Y	tiffany	26-JUN-2001 22:28:28	tiffany	26-JUN-2001 22:28:28
USGS	434101121343901	2	17008048	USGS	Y	tiffany	26-JUN-2001 22:28:28	tiffany	26-JUN-2001 22:28:28
USGS	434105121331101	1	DEQ 122	ODEQ	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434105121331101	2	17001205	USGS	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434107121393901	1	DEQ 747	ODEQ	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434107121393901	2	17007802	USGS	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434114121295901	1	DEQ 1111	ODEQ	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434114121295901	2	17009654	USGS	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434115121320501	1	DEQ 124	ODEQ	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434115121320501	2	17007993	USGS	Y	tiffany	26-JUN-2001 22:28:29	tiffany	26-JUN-2001 22:28:29
USGS	434117121302901	1	DEQ 125	ODEQ	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434117121302901	2	17007920	USGS	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434118121320901	1	DEQ 570	ODEQ	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434120121330501	1	DEQ 123	ODEQ	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434120121330501	2	17001709	USGS	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434124119270901	1	BIG STICK	BLM	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	434124119270901	2	ESEEDING	BLM	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	434126121312601	1	DEQ 511	ODEQ	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434129121392901	1	DEQ 748	ODEQ	Y	tiffany	26-JUN-2001 22:28:30	tiffany	26-JUN-2001 22:28:30
USGS	434129121392901	2	17007810	USGS	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434131121314301	1	DEQ 2157	ODEQ	Y	tiffany	22-APR-2003 21:19:19	tiffany	22-APR-2003 21:19:19
USGS	434131121314301	2	SC 140771	OR004	Y	tiffany	22-APR-2003 21:19:19	tiffany	22-APR-2003 21:19:19
USGS	434131121393701	1	DEQ 746	ODEQ	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434131121393701	2	17007800	USGS	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434133121392701	1	DEQ 745	ODEQ	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434133121392701	2	17007794	USGS	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434137121315801	1	DEQ 752	ODEQ	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434137121315801	2	17007946	USGS	Y	tiffany	26-JUN-2001 22:28:31	tiffany	26-JUN-2001 22:28:31
USGS	434137121322301	1	DEQ 261	ODEQ	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434144123310701	1	OWRD OBS 477	OR004	Y	tiffany	19-FEB-2003 21:47:21	tiffany	19-FEB-2003 21:47:21
USGS	434144123310701	2	39900011	USGS	Y	tiffany	19-FEB-2003 21:47:21	tiffany	19-FEB-2003 21:47:21
USGS	434148121293301	1	DEQ 564	ODEQ	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434151121325901	1	DEQ 127	ODEQ	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434151121325901	2	17000748	USGS	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434155121293501	1	DEQ 563	ODEQ	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434156121330201	1	DEQ 567	ODEQ	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434157121311101	1	DEQ 751	ODEQ	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434157121311101	2	17007901	USGS	Y	tiffany	26-JUN-2001 22:28:32	tiffany	26-JUN-2001 22:28:32
USGS	434158121313501	1	DEQ 1100	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434158121313501	2	DEQ 1100	ZERR, NICHOLAS	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434158121320801	1	DEQ 532	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434159121305601	1	DEQ 510	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434159121313101	1	DEQ 1100	ZERR, NICHOLAS	C	tiffany	06-JUL-2000 21:28:17	tiffany	06-JUL-2000 21:28:17
USGS	434200121320001	1	DEQ 566	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434201121295301	1	DEQ 263	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434202121294401	1	DEQ 145	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434202121294401	2	17007874	USGS	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434202121301501	1	DEQ 1232	ODEQ	Y	tiffany	26-JUN-2001 22:28:33	tiffany	26-JUN-2001 22:28:33
USGS	434202121301502	1	DEQ 1231	ODEQ	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
USGS	434202121301503	1	DEQ 1230	ODEQ	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
USGS	434203121294301	1	DEQ 146	ODEQ	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
USGS	434203121294301	2	17007887	USGS	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
USGS	434203121305401	1	DEQ 1235	ODEQ	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
USGS	434203121305402	1	DEQ 1233	ODEQ	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
USGS	434203121305403	1	DEQ 1234	ODEQ	Y	tiffany	26-JUN-2001 22:28:34	tiffany	26-JUN-2001 22:28:34
