# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_netw_01  order by site_no' |# 02/19/2019 21:01:27, llorzol
#
agency_cd	site_no	netw_seq_nu	netw_cd	netw_begin_dt	netw_end_dt	analyses_tp	netw_src_cd	anal_agency_cd	netw_freq_cd	netw_meth_cd	netw_1_cd	netw_2_cd	netw_web_cd	netw_cn	netw_cr	netw_mn	netw_md
5s	15s	9n	2s	4s	4s	2s	5s	5s	1s	1s	1s	1s	1s	8s	25d	8s	25d
USGS	440803123042601	3	WL	1938	1987		OR004		Q		4		Y	tiffany	04-JUN-2003 14:14:57	tiffany	04-JUN-2003 14:14:57
USGS	440839117024801	1	WL	1978	1978		USGS		O		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	440839117024801	2	WL	1980	1980		USGS		O		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	440851120535901	1	WL	1981	1985				A				Y	tiffany	21-APR-2009 20:26:26	tiffany	21-APR-2009 20:26:26
USGS	440851120535901	2	WL	1994	2006				Q				Y	tiffany	21-APR-2009 20:26:26	tiffany	21-APR-2009 20:26:26
USGS	440915123145601	1	WL	1996			OR004		C		4		Y	tiffany	16-MAY-2003 15:10:53	tiffany	28-MAY-2003 14:44:27
USGS	440925123182501	1	WL	1997	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:21:05	tiffany	04-JUN-2003 14:14:42
USGS	440951121262401	1	WL	1993	1996				Q				Y	tiffany	21-APR-2009 20:26:26	tiffany	21-APR-2009 20:26:26
USGS	440951123023501	1	WL	1996	1999		OR004		C		4		Y	tiffany	16-MAY-2003 15:10:53	tiffany	16-MAY-2003 15:10:53
USGS	441003121230501	1	WL	1993	1996				Q				Y	tiffany	21-APR-2009 20:26:26	tiffany	21-APR-2009 20:26:26
USGS	441017117272101	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441021123065601	1	WL	1996	1998		USGS		B		3		Y	tiffany	04-JUN-2003 14:14:41	tiffany	04-JUN-2003 14:14:41
USGS	441023123044001	1	WL	1996	1998		OR004		C		4		Y	tiffany	16-MAY-2003 15:10:53	tiffany	16-MAY-2003 15:10:53
USGS	441035123105001	1	WL	1965			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2003 15:41:24
USGS	441048116593901	1	WL	1978	1978		USGS		O		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441048116593901	2	WL	1980	1982		USGS		I		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441053121151101	1	WL	1993	1996				Q				Y	tiffany	21-APR-2009 20:26:26	tiffany	21-APR-2009 20:26:26
USGS	441106121151301	1	WL	1993	1997				Q				Y	tiffany	21-APR-2009 20:26:27	tiffany	21-APR-2009 20:26:27
USGS	441133121100201	1	WL	1979	1980				M				Y	tiffany	21-APR-2009 20:26:27	tiffany	21-APR-2009 20:26:27
USGS	441133121100201	2	WL	1993	1995				Q				Y	tiffany	21-APR-2009 20:26:27	tiffany	21-APR-2009 20:26:27
USGS	441229123102801	1	WL	1996	1998		USGS		B		3		Y	tiffany	04-JUN-2003 14:14:42	tiffany	04-JUN-2003 14:14:42
USGS	441232117283401	1	WL	1966			OR004		Z		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441237123130701	1	WL	1996	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:21:03	tiffany	04-JUN-2003 14:14:42
USGS	441250123173301	1	WL	1997	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:21:04	tiffany	04-JUN-2003 14:14:42
USGS	441312123121401	1	WL	1928	1930		USGS		M		3		Y	tiffany	04-JUN-2003 14:14:57	tiffany	04-JUN-2003 14:14:57
USGS	441312123121401	2	WL	1935	1936		USGS		W		3		Y	tiffany	04-JUN-2003 14:14:57	tiffany	04-JUN-2003 14:14:57
USGS	441312123121401	3	WL	1938	1960		OR004		Q		4		Y	tiffany	04-JUN-2003 14:14:57	tiffany	04-JUN-2003 14:14:57
USGS	441321121242501	1	WL	1993	1997				Q				Y	tiffany	21-APR-2009 20:26:27	tiffany	21-APR-2009 20:26:27
USGS	441350121282201	1	WL	1978	1980		USGS		M		3		Y	tiffany	14-OCT-2003 17:52:49	tiffany	14-OCT-2003 17:52:49
USGS	441350121282201	2	WL	1993	2005				Q		3		Y	tiffany	14-OCT-2003 17:52:49	tiffany	14-MAY-2009 15:53:39
USGS	441356117002001	1	WL	1978	1978		USGS		O		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441356117002001	2	WL	1980	1980		USGS		I		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441414121115801	1	WL	1979	1980				M				Y	tiffany	21-APR-2009 20:26:27	tiffany	21-APR-2009 20:26:27
USGS	441414121115801	2	WL	1993	1994				Q				Y	tiffany	21-APR-2009 20:26:27	tiffany	21-APR-2009 20:26:27
USGS	441416123154701	1	WL	1996	1998		USGS		B		3		Y	tiffany	04-JUN-2003 14:14:42	tiffany	04-JUN-2003 14:14:42
USGS	441421116591001	1	WL	1978	1978		USGS		O		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441421116591001	2	WL	1980	1980		USGS		O		3		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441442117304901	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441442120580101	1	WL	1981	1986		USGS		I		3		Y	tiffany	17-MAY-2004 13:21:18	tiffany	17-MAY-2004 13:21:18
USGS	441442120580101	2	WL	1994	1997		OR004		Q		3		Y	tiffany	17-MAY-2004 13:21:18	tiffany	17-MAY-2004 13:21:18
USGS	441505121010401	1	WL	1994					Q		3		Y	tiffany	16-JAN-2004 21:27:43	tiffany	14-MAY-2009 15:53:39
USGS	441508123053001	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JUN-2003 13:54:35
USGS	441508123053001	2	WL	1998	2014		USGS		I		1		Y	tiffany	28-MAR-2002 18:46:44	tiffany	09-MAR-2015 14:23:45
USGS	441526121101701	1	WL	1979	1997		USGS		Q		3		Y	tiffany	30-JUN-2003 20:11:12	tiffany	30-JUN-2003 20:11:12
USGS	441526121101701	2	WL	1998	2001		OR004		Q		4		Y	tiffany	30-JUN-2003 20:11:12	tiffany	30-JUN-2003 20:11:12
USGS	441531117464601	1	WL	1954			OR004		Z		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441541117470301	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441544121154001	1	WL	1993					Q		3		Y	tiffany	10-SEP-2003 19:47:08	tiffany	27-APR-2009 17:36:34
USGS	441546117453201	1	WL	1955			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441550121314701	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:34
USGS	441606117460101	1	WL	1955			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441614117455301	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441614121123801	1	WL	1971			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:34
USGS	441618117470501	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441619121264801	1	WL	1993	1997				Q				Y	tiffany	21-APR-2009 20:26:28	tiffany	21-APR-2009 20:26:28
USGS	441621117433801	1	WL	1953			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441627117480101	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441630117460601	1	WL	1955			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441635121293101	1	WL	1979	1980				M				Y	tiffany	21-APR-2009 20:26:28	tiffany	21-APR-2009 20:26:28
USGS	441635121293101	2	WL	1993	1997				Q				Y	tiffany	21-APR-2009 20:26:28	tiffany	21-APR-2009 20:26:28
USGS	441647120535301	1	WL	1994	1998				Q				Y	tiffany	21-APR-2009 20:26:28	tiffany	21-APR-2009 20:26:28
USGS	441650117475401	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441655121311501	1	WL	1993	1997				Q				Y	tiffany	21-APR-2009 20:26:28	tiffany	21-APR-2009 20:26:28
USGS	441701123145501	1	WL	1996	1998		OR004		B		3		Y	tiffany	04-JUN-2003 14:14:37	tiffany	04-JUN-2003 14:14:37
USGS	441705117463301	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441710117472301	1	WL	1950			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441715121181701	1	WL	1979	1980				M				Y	tiffany	22-APR-2009 21:30:21	tiffany	22-APR-2009 21:30:21
USGS	441715121181701	2	WL	1993	1997				Q				Y	tiffany	22-APR-2009 21:30:21	tiffany	22-APR-2009 21:30:21
USGS	441719117445601	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441720117465201	1	WL	1955			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441723121002301	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:39	tiffany	23-APR-2009 17:02:39
USGS	441726117471201	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441730117461501	1	WL	1949			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441730121290001	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:39	tiffany	23-APR-2009 17:02:39
USGS	441732121300501	1	WL	1993	1997		USGS		Q		3		Y	tiffany	11-SEP-2003 13:03:09	tiffany	11-SEP-2003 13:03:09
USGS	441740121335801	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:39	tiffany	23-APR-2009 17:02:39
USGS	441742117433901	1	WL	1954			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441752121105101	1	WL	1979	1980				M				Y	tiffany	23-APR-2009 17:02:39	tiffany	23-APR-2009 17:02:39
USGS	441752121105101	2	WL	1993	1998				Q				Y	tiffany	23-APR-2009 17:02:39	tiffany	23-APR-2009 17:02:39
USGS	441757120503701	1	WL	1965	1985		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:34
USGS	441757120503801	1	WL	1965	2006		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:34
USGS	441809121161901	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441819120503401	1	WL	1945	1985		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:34
USGS	441823120511001	1	WL	1965	1985		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:35
USGS	441830117571101	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441833121300701	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441836120503701	1	WL	1964			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441836121374701	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441860123052201	1	WL	1997	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:21:01	tiffany	04-JUN-2003 14:14:44
USGS	441902123052501	1	WL	1997	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:21:00	tiffany	04-JUN-2003 14:14:43
USGS	441904120513901	1	WL	1964	1978		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:35
USGS	441904120513901	2	WL	1980	1981				A				Y	tiffany	27-APR-2009 17:36:35	tiffany	27-APR-2009 17:36:35
USGS	441912117580501	1	WL	1960			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441916121321601	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441917121321001	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441928121143701	1	WL	1993	1996				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441931117574701	1	WL	1951			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441933117561901	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441934118031901	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	441934121111001	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:40	tiffany	23-APR-2009 17:02:40
USGS	441949121240001	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442009117563201	1	WL	1962			OR004		S		4		Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442009121073901	1	WL	1979	1980				M				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442009121073901	2	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442016120564801	1	WL	1968	1976		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442043120504801	1	WL	1947	1975		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:35
USGS	442052123045001	1	WL	1972	1973		OR004		A		4		Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	442103120545001	1	WL	1944	1960		OR004		S				Y	nwis	04-NOV-1998 00:00:00	tiffany	27-APR-2009 17:36:35
USGS	442103120545001	2	WL	1960	1985				Q				Y	tiffany	27-APR-2009 17:36:35	tiffany	27-APR-2009 17:36:35
USGS	442115121204201	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442117121275501	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442140123052601	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JUN-2003 13:54:35
USGS	442145123163201	1	WL	1929	1930		USGS		M		3		Y	tiffany	04-JUN-2003 14:14:38	tiffany	04-JUN-2003 14:14:38
USGS	442145123163201	2	WL	1935	1936		USGS		W		3		Y	tiffany	04-JUN-2003 14:14:38	tiffany	04-JUN-2003 14:14:38
USGS	442145123163201	3	WL	1938	1962		OR004		Q		4		Y	tiffany	04-JUN-2003 14:14:38	tiffany	04-JUN-2003 14:14:38
USGS	442205122550401	1	WL	1965			OR004				4		Y	nwis	04-NOV-1998 00:00:00	nwis	28-APR-1993 00:00:00
USGS	442227121180001	1	WL	1993	1998				Q				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442242121405501	1	WL	1993			OR004		Q				Y	tiffany	01-DEC-2000 15:25:29	tiffany	27-APR-2009 17:36:36
USGS	442243121210401	1	WL	1979	1980				M				Y	tiffany	23-APR-2009 17:02:41	tiffany	23-APR-2009 17:02:41
USGS	442243121210401	2	WL	1993					Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442245121160401	1	WL	1993					Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442300123123801	1	WL	1997	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:21:02	tiffany	04-JUN-2003 14:14:44
USGS	442310121115701	1	WL	1993	1997				Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442311121025301	1	WL	1964	1974		OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442351122592301	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JUN-2003 13:54:35
USGS	442450118570501	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	12-JAN-2004 17:53:56
USGS	442455121451501	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442455123020101	1	WL	1996			OR004		C		4		Y	tiffany	16-MAY-2003 15:10:54	tiffany	16-MAY-2003 15:10:54
USGS	442459119050601	1	WL	1964	1978		OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JAN-2004 15:10:41
USGS	442459119050601	2	WL	1980	1988		OR004		S		4		Y	tiffany	05-JAN-2004 15:10:41	tiffany	05-JAN-2004 15:10:41
USGS	442459119050601	3	WL	1989			OR004		Q		4		Y	tiffany	05-JAN-2004 15:10:42	tiffany	05-JAN-2004 15:10:42
USGS	442515119130601	1	WL	1962			OR004						Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442516118590401	1	WL	1963			OR004						Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442525118572701	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442603121173601	1	WL	1994	1998				Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442615118121401	1	WL	1964			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442648122591701	1	WL	1962	1979		OR004		I		4		Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	442704123200001	1	WL	1966	1978		OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	442706121162201	1	WL	1994	1997				Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442838121381201	1	WL	1994	2006				Q				Y	tiffany	23-APR-2009 17:02:42	tiffany	23-APR-2009 17:02:42
USGS	442838121381202	1	WL	2006			OR004		Q		4		Y	tiffany	02-MAR-2011 22:01:31	tiffany	02-MAR-2011 22:01:31
USGS	442838123083001	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JUN-2003 13:54:35
USGS	442901119342501	1	WL	1963			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442929122504801	1	WL	1996	1999		OR004		C		4		Y	tiffany	13-SEP-2001 14:11:01	tiffany	16-MAY-2003 15:10:54
USGS	442931123044801	1	WL	1962			OR004		Q		4		Y	nwis	04-NOV-1998 00:00:00	tiffany	05-JUN-2003 13:54:35
USGS	442936122504901	1	WL	1962			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	442957118020901	1	WL	1968			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	443028120563501	1	WL	1965			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	443033119550601	1	WL	1963			OR004		Q				Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	443042123105601	1	WL	1962	1978		OR004		I		4		Y	nwis	04-NOV-1998 00:00:00	nwis	21-MAY-1991 00:00:00
USGS	443042123110501	1	WL	1997	1998		USGS		B		3		Y	tiffany	14-FEB-2002 22:20:59	tiffany	04-JUN-2003 14:14:43
USGS	443109122552301	1	WL	1997	1998		USGS		B		3		Y	tiffany	04-JUN-2003 14:14:43	tiffany	04-JUN-2003 14:14:43
