# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_geoh_01 order by site_no, geoh_seq_nu' |# 02/19/2019 21:01:04, llorzol
#
agency_cd	site_no	geoh_seq_nu	lith_cd	lith_top_va	lith_bottom_va	lith_unit_cd	lith_ds	contrib_unit_cd	geoh_web_cd	geoh_cn	geoh_cr	geoh_mn	geoh_md
USGS	422439123024401	1	BSLT	    0.00		231APLG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-NOV-1989 00:00:00
USGS	422442123233301	1	GRNT	   56.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422443123260301	1	ALVM	   38.00		110ALVM	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422444122533901	1	GRVL	    0.00		110ALVMO		P	Y	nwis	04-NOV-1998 00:00:00	nwis	21-DEC-1989 00:00:00
USGS	422444123204101	1	DORT	    1.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422444123233201	1	GRNT	   42.00		217GRDR	FRACT/DECOMP	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422446123205301	1	DORT	   75.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422448123184501	1	DORT	   77.00		217GCIVJ	DECOMPOSED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422448123252001	1	DORT	    6.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422451123181101	1	VLCC	   50.00		231APLG	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422452123192701	1				217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422453123213301	1	DORT			217GCIVJ	MSSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422453123233001	1	GRNT	   58.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422453123252001	1	DORT	    4.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422453123254601	1	DORT	   38.00		217GCIVJ	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422454122525601	1	CLAY	    0.00	   34.00	110ALVMO		N	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422454122525601	2	CLSN	   34.00		124NMSM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422456122525601	1	CGLM	    0.00		110ALVMO		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	422458123205201	1	ALVM	    7.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422459123095901	1	MMPC	   30.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422500122525301	1	SDGL	    0.00		110ALVMO		P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-DEC-1989 00:00:00
USGS	422504122560201	1	GRVL	    0.00		110ALVMO		U	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422505123071201	1	GRVL	   50.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422509123114201	1	MMPC	   35.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422511123192001	1	DORT	   10.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422513123200001	1	DORT	    1.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422514123175701	1	ALVM	   10.00		110ALVM	PBBLS-POOR CMNTD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422516123215101	1	ALVM	    1.00		110ALVM	COBBLES & SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422517122543401	1	SDGL	    0.00	  104.20	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422517122543401	2	SHLE	  104.50	  110.00	124UMPQ		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422518123131001	1	SDCL	   75.00		110ALVM	CLAYEY LOOSE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422518123261501	1	DORT	   40.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422522122542001	1	GRVL	    0.00		110ALVMO		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	422527123142001	1	ALVM	   14.00		110ALVM	LG.CBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422527123142001	2	VLCC	  135.00		231APLG	FRCTRD	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422528123112201	1	GRCL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422528123112202	1	MMPC	   44.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422530123183501	1	DORT	   50.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422531123204401	1				110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422534123154201	1	VLCC	   28.00		231APLG	MSSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422535123202701	1	ALVM	    1.00		110ALVM	SMCBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422537123261201	1	ALVM	    9.00		110ALVM	LG CBBLS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422538123190801	1	GRNT	   20.00		217GRDR	FRACT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422539122491101	1	CLSN	   29.00		124NMSM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	422540123110101	1	GRVL	   13.00		110ALVM	WASHED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422542123252501	1	SDGL	   60.00	  100.00	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422543123070101	1	GRVL	   45.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422543123170501	1	ALVM	    0.00		110ALVM	PBBLS - CLAY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422543123252501	1	SDGL	   60.00	  100.00	110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422544123224801	1	ALVM	    3.00		110ALVM	CMNTD CGL	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422545123165301	1	VLCC	    2.00		231APLG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422548123244001	1	ALVM	    0.00		110ALVM	LG. COBBLES	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422550123153201	1	ALVM	   19.00		110ALVM	PBBLS-CMNTD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422552122491101	1	GRVL	    0.00	   96.00	110ALVMO		P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422553123231401	1	ALVM	    1.00		110ALVM	MED. COBBLES	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422600122555101	1				110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422604123091401	1	MMPC	   55.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422605123101201	1	GRVL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	422605123212201	1				110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422605123215401	1	ALVM	    6.00		110ALVM	PBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422606123220501	1	ALVM	   12.00		110ALVM	CBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422607122490801	1				110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422607122491301	1				110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422610123201001	1	ALVM	    0.00		110ALVM	COBBLES	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422613123233901	1	GRVL	   70.00		110ALVM	CEMENT GRVL	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422620123240801	1	ALVM	    9.00		110ALVM	CBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422623123101201	1	BSLT	   90.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-DEC-1989 00:00:00
USGS	422623123200101	1	ALVM	    1.00		110ALVM	CMNTD PBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422625123261301	1	ALVM	    0.00		110ALVM	LG CBBLS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422629123210401	1	DORT	   10.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422631123083001	1	MMPC	   21.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422633123082801	1	CLAY	    0.00	   30.00	110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	12-DEC-1989 00:00:00
USGS	422633123082801	2	CGLM	   30.00		231APLG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	12-DEC-1989 00:00:00
USGS	422634122503401	1				123OGCE		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422636123102001	1	GRCL	   52.00		110ALVM	CLAYEY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422644123074301	1	MMPC	   96.00		231APLG	BROKEN	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422644123444801	1	DORT	   31.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422645123221501	1	DORT	    1.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422645123235001	1	DORT	    4.00		217GCIVJ	MSSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422645123245301	1	DORT	   23.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422651123251001	1	ALVM	    1.00		110ALVM	CBBLS-SAND	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422657123220301	1	DORT	    8.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422704123071201	1	MMPC	   30.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422706122503001	1				123OGCE		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422715123262401	1	DORT	    1.00		217GCIVJ	MASSIVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422720123184601	1	DORT	    4.00		217GCIVJ	DORT-REGLTH-CBLS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422722123094501	1	GRNT	   74.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422724123094201	1	GRNT	    0.00		217GRDR	DECOMPOSED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-DEC-1989 00:00:00
USGS	422728123202501	1	DORT	    2.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422734123184601	1	DORT	    1.00		217GCIVJ	MSSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422737122433301	1	CLSN	    0.00		123ROXY		P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422740123102801	1	GRVL	  102.00		110ALVM	CEMENTED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422749123224801	1	DORT	    1.00		217GCIVJ	MSSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422750123244501	1	DORT	   20.00		217GCIVJ	MSSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422801123243701	1	DORT	    1.00		217GCIVJ	MASSVE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422801123272401	1	DORT	   23.00		217GCIVJ	DCMPSD DONIES	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422802123190301	1	DORT	    6.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422802123231001	1	DORT	    1.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422803123202501	1	DORT	   10.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422807123094701	1	GRNT	   25.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422808123191401	1	DORT	    2.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422815123102401	1	GRNT	    4.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422819123271401	1	DORT	   30.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422827123114001	1	GRVL	   45.00	  132.00	110CLVM	CLAYEY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422827123114001	2	BSLT	  132.00		231APLG	FRACT	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422833123205501	1	DORT	    1.00		217GCIVJ		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422835123245001	1	DORT	    1.00		217GCIVJ	MSSVE-STAINED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422847123094501	1	GRNT	   15.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422849123094201	1	GRNT	    0.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422852122570401	1				123OGCE		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422854122565901	1	SGVC	    0.00	   55.00	110ALVMO		N	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1989 00:00:00
USGS	422854122565901	2	SDSL	   55.00		124CLSN		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1989 00:00:00
USGS	422857123231601	1	DORT	   10.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422858123213701	1	DORT	   15.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422859123265601	1				217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422902123194001	1	DORT	    1.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422902123194002	2		   45.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422904123242001	1	DORT	   10.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422905123261601	1	DORT	   20.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422910122495401	1	SNDS	    0.00		123ROXY		P	Y	nwis	04-NOV-1998 00:00:00	nwis	15-DEC-1989 00:00:00
USGS	422915123245001	1	DORT	   20.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422916123192401	1	GRNT	   61.00		217GRDR	FRACTURED?	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422919123093701	1	GRNT	    0.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	422922123110601	1	BSLT	   30.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422922123253601	1	DORT	   10.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422923123095701	1	GRNT	    0.00		217GCIVJ		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	422926123223201	1	DORT	    1.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422935123262801	1	DORT	   14.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422940123230901	1	GRNT	   50.00		217GRDR	DECOMP WEATHERED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422941122560703	1				123OGCE		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	422946123261601	1	DORT	   15.00		217GCIVJ	DCMPSD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423000123271301	1	DORT	    6.00		217GCIVJ	FRCTRD	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423004123210101	1	GRNT	   44.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423014123245401	1	GRNT			217GRDR	NO INFO	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423015122521001	1				110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423020123105501	1	GRNT	   75.00		217GRDR	FRACT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423021123204101	1	GRNT	   94.00	  104.00	217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423026123265001	1	GRNT	   25.00		217GRDR	DECOMPOSED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423031123195701	1	GRNT	   69.00		217GRDR	CLUM WEATHERED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423033123093701	1	GRNT	   88.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423039123260101	1	GRNT	   53.00		217GRDR	FRACT DECOMPOSED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423043123211601	1	GRNT	  115.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423043123235001	1	GRNT	  190.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423045123104701	1	SDGL	   40.00		110ALVM	CLAYEY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423052122300901	1	BLDR	    0.00		121VPSM	CLAY AND CONGLOMERATE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1989 00:00:00
USGS	423055123114101	1	BSLT	   53.00		231APLG	GREY FRACT META	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423056123254301	1				217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423102122301601	1	BSLT	    0.00		121VPSM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	423113123225801	1		  123.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423121123264901	1	GRNT	  155.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423123122490401	1				110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423139123265401	1	SDGL	   58.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423154123242601	1	GRNT	   40.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423156122504601	1				110ALVM		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423156123094601	1	SDGL	   60.00		110ALVM	COARSE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423156123100501	1	GRCL	    0.00	   52.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	423156123100501	2	GRNT	   52.00		217GCIVJ		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-DEC-1989 00:00:00
USGS	423156123233801	1	GRNT	   18.00		217GRDR	WEATHERED FRACT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423157122512101	1	CLSN	    0.00		124CLSN		P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1989 00:00:00
USGS	423159123100501	1	SDGL	   74.00	   84.00	110ALVM	COARSE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423159123102001	1	GRNT	    0.00	   80.00	110ALVM	DECOMPOSED	N	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	423208123105801	1	GRNT	   75.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423216123102501	1	GRNT	    0.00		217GRDR	DECOMPOSED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	14-DEC-1989 00:00:00
USGS	423217123085301	1	GRNT	   15.00		217GRDR	FRACT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423218123245510	1		   74.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423229123260801	1		   25.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423234123081201	1	GRNT	    7.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423235123240301	1	GRNT	   84.00		217GRDR	FRACT WEATHERED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423245122524501	1	SNDS	    0.00		124CLSN	AND CLAYSTONE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1989 00:00:00
USGS	423245123231301	1	GRNT	   74.00		217GRDR	WEATHERED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423246123231801	1	GRNT	  110.00		217GRDR	WEATHERED DECOMP	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423247123055601	1	SLTE	   30.00		231APLG	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423247123120801	1	GRNT	   68.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423249123221301	1	GRNT	   59.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423250123064901	1	BSLT	   19.00		231APLG	FRACT METABASALT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423256123181501	1		   25.00		231APLG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423306123112901	1	GRNT	   49.00		217GRDR	FRACT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423307123234701	1		   63.00		217GRDR		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423314123072901	1	BSLT			231APLG	METABASALT?	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423316123095601	1	GRNT	   85.00		217GRDR	FRACTURED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	423319123182101	1	BSLT			231APLG	META BASALT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
